#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   1.11243    -14.461601  0.016  0.007  0.001  0.026
   1.15235    -14.466282  0.026  0.007  0.001  0.035
   1.19226    -14.473904  0.039  0.007  0.001  0.047
   1.23218    -14.484203  0.056  0.008  0.001  0.064
   1.27209    -14.496823  0.075  0.007  0.001  0.083
   1.31201    -14.511335  0.094  0.007  0.001  0.102
   1.35192    -14.527260  0.112  0.007  0.001  0.119
   1.39184    -14.544095  0.127  0.007  0.001  0.136
   1.43176    -14.561330  0.142  0.007  0.000  0.149
   1.47167    -14.578473  0.153  0.006  0.000  0.160
   1.51159    -14.595070  0.164  0.006  0.000  0.173
   1.55150    -14.610702  0.173  0.006  0.000  0.179
   1.59142    -14.624996  0.178  0.005  0.000  0.184
   1.63133    -14.637630  0.186  0.005  0.000  0.191
   1.67125    -14.648333  0.188  0.005  0.000  0.193
   1.71116    -14.656889  0.193  0.004  0.000  0.197
   1.75108    -14.663122  0.193  0.004  0.000  0.197
   1.79099    -14.666908  0.195  0.004  0.000  0.199
   1.83091    -14.668178  0.195  0.004  0.000  0.199
 
# Band-Index:    8
   1.83091    -14.584530  0.071  0.000  0.000  0.071
   1.79099    -14.583133  0.071  0.000  0.000  0.071
   1.75108    -14.578959  0.066  0.000  0.000  0.067
   1.71116    -14.572070  0.065  0.000  0.000  0.067
   1.67125    -14.562566  0.061  0.000  0.000  0.062
   1.63133    -14.550588  0.057  0.000  0.000  0.057
   1.59142    -14.536307  0.050  0.000  0.000  0.051
   1.55150    -14.519932  0.045  0.000  0.000  0.046
   1.51159    -14.501706  0.036  0.000  0.000  0.037
   1.47167    -14.481899  0.031  0.000  0.000  0.032
   1.43176    -14.460811  0.025  0.000  0.000  0.025
   1.39184    -14.438763  0.018  0.000  0.000  0.018
   1.35192    -14.416113  0.012  0.000  0.000  0.012
   1.31201    -14.393261  0.007  0.000  0.000  0.008
